"depth","yearDay","salinity","temperature","sigmaTheta"
"0","145",30.9135543613486,6.50446675649698,24.2458033353861
"5","145",30.9974908750732,5.91164072838496,24.3513625684253
"10","145",31.0905453402401,5.54250735937863,24.4747321866426
"15","145",31.2261810879514,4.94659447998033,24.6518178854898
"20","145",31.38251795349,4.37349799795207,24.8344007191258
"25","145",31.5157992534913,3.70214082865105,25.006321333441
"30","145",31.6015795094961,3.08326471728647,25.1382575979306
"35","145",31.6807280810788,2.66691755353864,25.2370511127484
"40","145",31.7651010595785,2.36899829795189,25.3224479229991
"45","145",31.8353243482902,2.17243248141914,25.3966209655079
"50","145",31.9012558700705,2.04609537464916,25.4640430315335
"55","145",31.9712833750953,1.98935752027142,25.5264648087036
"60","145",32.0471565485046,2.04651030741562,25.5847904233404
"65","145",32.1191556466603,2.13640185785444,25.6345601162162
"70","145",32.2016158677877,2.28666621180913,25.6892907168262
"75","145",32.2856098778782,2.44956292849538,25.7448082216661
"80","145",32.3713005938935,2.66584635862699,25.7992047788646
"85","145",32.4713246796025,2.97745749922396,25.8562253896293
"90","145",32.569834339103,3.31850370603244,25.9110452638752
"95","145",32.6847579264399,3.68852932021641,25.9701090625881
"100","145",32.8064433345696,4.10473900777201,26.0312064021838
"105","145",32.9383004782024,4.47316041896514,26.0966039817419
"110","145",33.0836853190236,4.94264958052495,26.1649869152871
"115","145",33.2394749865013,5.35941110279084,26.2349384104382
"120","145",33.380104290543,5.77033144184931,26.2985690885554
"125","145",33.5470258919475,6.19134845207634,26.3716102997038
"130","145",33.6969581195857,6.63021713439734,26.4371074015802
"135","145",33.829062646448,7.01141248800076,26.4915752168768
"140","145",33.943802535509,7.3707591336768,26.5380531339353
"145","145",34.0661333840525,7.70483032981944,26.5869060218737
"150","145",34.1496060151979,8.04761933943932,26.6179144702337
"0","146",30.9116919931163,6.63698612529793,24.2271083275447
"5","146",30.9935522106864,6.05693988268367,24.3293560860138
"10","146",31.0885943567808,5.68082624148037,24.4560425377775
"15","146",31.2271437011626,5.06310538100758,24.6391451149625
"20","146",31.3846695402844,4.4625012555511,24.826148903008
"25","146",31.5191212947878,3.7728661760121,25.0027633126009
"30","146",31.6049720361485,3.13489705261893,25.1369523631649
"35","146",31.6839428043906,2.70718772894191,25.2367870598731
"40","146",31.7683109416366,2.40084177457913,25.3229472535233
"45","146",31.8388034596495,2.19888055167219,25.3977868646964
"50","146",31.9047215851339,2.06708084868548,25.4656526352586
"55","146",31.9751649553556,2.00576129871329,25.5287153768678
"60","146",32.0514997492628,2.06096408790872,25.5876071598513
"65","146",32.1237285209428,2.14881956696782,25.6376495033823
"70","146",32.2061516847364,2.29792875486055,25.6924194663968
"75","146",32.290153830411,2.45991570727066,25.7479216844009
"80","146",32.3759263598332,2.67592516103938,25.8022739493474
"85","146",32.4760953109781,2.98768130492891,25.859394160443
"90","146",32.5744992095768,3.32816760959557,25.9141492507022
"95","146",32.6895751120274,3.69924321085496,25.9731471204955
"100","146",32.8112375447686,4.11551274462405,26.0342179750875
"105","146",32.9434958061374,4.48523865073826,26.0996815210026
"110","146",33.0891699727419,4.95582696324415,26.1680636488041
"115","146",33.2451769459487,5.37344205289962,26.2379728378559
"120","146",33.385881097825,5.78499300728296,26.3014934552942
"125","146",33.5526803347323,6.20652159416465,26.3743656217609
"130","146",33.7019006108488,6.6438068732147,26.4395585001484
"135","146",33.8336646976925,7.02523210377245,26.4937937891547
"140","146",33.94822898415,7.38410184390609,26.540146677861
"145","146",34.0688686220485,7.71478431683724,26.5883245594783
"150","146",34.152425400847,8.05819245382005,26.6189799283302
"0","147",30.9096730697009,6.77253311846207,24.2081596476725
"5","147",30.9895529048543,6.20217873183861,24.3069432621502
"10","147",31.0866158499603,5.81877151993806,24.4370058727968
"15","147",31.2280979503647,5.17893658858509,24.6263191901206
"20","147",31.3868216545591,4.54899020888552,24.8179827271269
"25","147",31.5224467392256,3.84162807331495,24.9994398580916
"30","147",31.6084326106119,3.18487997421849,25.1358194702083
"35","147",31.6872727863322,2.74642347751317,25.2366965050838
"40","147",31.7716457725265,2.43215485606097,25.3236123457007
"45","147",31.8423872855455,2.22477436315746,25.3990926170739
"50","147",31.9083003860266,2.08774420873698,25.4673863567952
"55","147",31.9791438623669,2.02176505062763,25.5310499875213
"60","147",32.0558887527111,2.07513732683179,25.5904601393999
"65","147",32.1283329981647,2.16104248762009,25.6407561951374
"70","147",32.2107197662536,2.30908642722357,25.6955572310067
"75","147",32.2947284525608,2.47025303231547,25.751042441869
"80","147",32.3805612456524,2.68604062588899,25.8053427937032
"85","147",32.4808665522042,2.99789117711399,25.8625513410065
"90","147",32.5791821376645,3.33781190217147,25.9172431224106
"95","147",32.6944001742457,3.70981583734754,25.9761769337341
"100","147",32.8160468831726,4.12622245130543,26.0372196648037
"105","147",32.9486843820995,4.49710343431782,26.1027451549484
"110","147",33.0946328858014,4.96877051919416,26.1711211246153
"115","147",33.2508334765024,5.38717263118622,26.2409830098485
"120","147",33.3916154940034,5.79922455490749,26.3044008397663
"125","147",33.5582800007108,6.22125448608789,26.3771042976435
"130","147",33.706854758494,6.65697820928691,26.442012484739
"135","147",33.8382928697155,7.0387090367683,26.4960224814528
"140","147",33.9526636082604,7.39753828565911,26.5422428680763
"145","147",34.0717511927372,7.7244663674081,26.5897996380397
"150","147",34.155315168596,8.06831988650406,26.6200760311938
"0","148",30.9074726921222,6.9107386790097,24.1889604418326
"5","148",30.9855070607524,6.34694446762497,24.2841882883179
"10","148",31.0846103493767,5.95587858627166,24.41768140615
"15","148",31.2290330335007,5.29364677551782,24.6133834680372
"20","148",31.3889756958514,4.63251235068701,24.8099404083302
"25","148",31.5257779302931,3.9080014464069,24.9963858250788
"30","148",31.6119721508071,3.23291482477456,25.1348844048537
"35","148",31.6907370537876,2.78442565170728,25.2368070125243
"40","148",31.7751236545058,2.46279948887337,25.3244686832963
"45","148",31.8460921019314,2.24997409806826,25.4005593272343
"50","148",31.9120080130797,2.10799421952933,25.4692621952041
"55","148",31.9832299890642,2.0372911360003,25.5334797744398
"60","148",32.0603258555338,2.08896499444525,25.5933522415693
"65","148",32.1329682472718,2.17302037284961,25.6438795693522
"70","148",32.215319645615,2.32009854635153,25.698702346805
"75","148",32.2993329328757,2.48055030866482,25.754168874308
"80","148",32.3852016671067,2.69617633369501,25.8084093695551
"85","148",32.4856348517438,3.00806263850668,25.8656943103403
"90","148",32.5838824587667,3.34741967334654,25.9203250467642
"95","148",32.6992319899876,3.72021639351385,25.9791975495818
"100","148",32.8208727443678,4.13685188197917,26.0402111226629
"105","148",32.9538653624395,4.50871821744975,26.1057946017477
"110","148",33.1000717609343,4.98144165618311,26.1741589901912
"115","148",33.2564402166676,5.40055688205838,26.2439686748037
"120","148",33.3973050620966,5.81296527149312,26.3072930487639
"125","148",33.5638239221105,6.23548969493351,26.3798296571248
"130","148",33.7118296830484,6.66989576388128,26.444475328539
"135","148",33.8429587768111,7.05206110725694,26.4982682355573
"140","148",33.9571154195357,7.41104045702458,26.5443473978917
"145","148",34.0748148271657,7.73381838065328,26.5913464029619
"150","148",34.1583039056745,8.07796141406942,26.6212250517843
"0","149",30.9050822251355,7.05123374996115,24.1690658644153
"5","149",30.9814287815558,6.49082428181791,24.2611553559999
"10","149",31.0825783846285,6.0916828320011,24.3981283522867
"15","149",31.2299381485134,5.4067946146107,24.6003813057851
"20","149",31.3911330636984,4.71261517368725,24.8020601634655
"25","149",31.5291172114784,3.97156122113524,24.9936360687283
"30","149",31.6156015746548,3.27870294697656,25.1341726528937
"35","149",31.6943546336408,2.82099510397908,25.2371461463384
"40","149",31.778762689832,2.49263761949231,25.3255417500755
"45","149",31.8499341847606,2.27433993859791,25.4022080997715
"50","149",31.915860206624,2.1277396457882,25.4712981495463
"55","149",31.9874332283822,2.05226191481716,25.5360158713987
"60","149",32.0648133544152,2.10238206100953,25.5962863459426
"65","149",32.1376334372095,2.18470297569473,25.6470190038971
"70","149",32.2199508560965,2.33092442969779,25.7018531499411
"75","149",32.3039664599039,2.49078294135371,25.7572993619555
"80","149",32.3898440399516,2.70631586497657,25.8114717345261
"85","149",32.4903966580599,3.01817121183448,25.868820447465
"90","149",32.5885995082842,3.35697401270724,25.9233931915264
"95","149",32.7040694361454,3.73041407317361,25.9822080153167
"100","149",32.8257165229403,4.1473847908083,26.0431919999956
"105","149",32.9590379035083,4.52006481844034,26.1088295795692
"110","149",33.1054843008727,4.99380178201914,26.1771768930024
"115","149",33.2619928049495,5.41383540843777,26.2469295811092
"120","149",33.402947385123,5.8264521345825,26.3101718890791
"125","149",33.569311131159,6.24951160621059,26.3825450299783
"130","149",33.7168345050395,6.68274856691177,26.4469530047353
"135","149",33.8476740332737,7.06551075274997,26.5005379932541
"140","149",33.9615934296713,7.42458035609121,26.5464659606176
"145","149",34.0780932563813,7.74280936258757,26.5929799996489
"150","149",34.1614201993122,8.08719953167528,26.6224492630614
"0","150",30.902515370962,7.19364927433671,24.1480867591396
"5","150",30.9773321704401,6.63340536619264,24.2379086566796
"10","150",31.080520485314,6.22571964864631,24.3784059256563
"15","150",31.2308024933458,5.5179387786687,24.5873560604373
"20","150",31.3932951576376,4.78884617061794,24.7943802093806
"25","150",31.5324669262696,4.03188232334727,24.9912254442058
"30","150",31.6193318000758,3.3219456835139,25.1337097001212
"35","150",31.698144552776,2.85593268678344,25.2377414706697
"40","150",31.7825809807624,2.52153119439376,25.3268570298033
"45","150",31.8539298099862,2.2977320669397,25.4040600392793
"50","150",31.9198727069905,2.14688925223927,25.4735122188826
"55","150",31.991763473256,2.06729547445205,25.5386694121737
"60","150",32.0693535460394,2.11532349678508,25.599265332103
"65","150",32.1423277369235,2.19652546426845,25.6501738766429
"70","150",32.2246129309739,2.3415233947157,25.7050079765644
"75","150",32.3086282221938,2.50120948713026,25.7604322850492
"80","150",32.3944847799427,2.71663227955786,25.8145279462393
"85","150",32.4951484196152,3.02819241982488,25.8719271314012
"90","150",32.5933326216176,3.36644607968814,25.9264457244609
"95","150",32.7089113896119,3.74037450254596,25.9852073782169
"100","150",32.8305796134763,4.15764168047798,26.0461619481322
"105","150",32.9642011616567,4.53116970234593,26.1118498065812
"110","150",33.1108682083487,5.00590154397391,26.1801744805193
"115","150",33.2674868798533,5.42726423275037,26.2498654771527
"120","150",33.4085400461011,5.83995666668126,26.3130391675042
"125","150",33.5747406600837,6.26362817130581,26.3852537459771
"130","150",33.721638408139,6.69553011470672,26.4493239359102
"135","150",33.85222320326,7.07903051275078,26.5027159931297
"140","150",33.9659257950919,7.43812998094771,26.5485031976498
"145","150",34.0812906280535,7.75146200188725,26.5945677422449
"150","150",34.1646926367387,8.09614866401707,26.6237709379848
"0","151",30.8997858318229,7.33761619515669,24.1261098060619
"5","151",30.9732313305804,6.77427491252434,24.2145123818401
"10","151",31.0784371810314,6.35752442772724,24.3585733407084
"15","151",31.2316152659408,5.62663794049678,24.5743510890666
"20","151",31.3954633772061,4.8636654250477,24.786938762923
"25","151",31.5357916297952,4.08853967889029,24.9889487655257
"30","151",31.6230614269019,3.36415615042156,25.1333290129579
"35","151",31.7019893692186,2.8890392525752,25.2384561501197
"40","151",31.7864555002901,2.54934216005368,25.3282967339038
"45","151",31.8579781817575,2.32001066528695,25.4060146165135
"50","151",31.9239596376044,2.16535180360821,25.4758227813157
"55","151",31.9961761781225,2.08300363495703,25.541399688433
"60","151",32.0739358325358,2.12832194584511,25.6022870387404
"65","151",32.1470615336695,2.20891205754716,25.6533666124727
"70","151",32.2293011986368,2.35220252195301,25.7081846605605
"75","151",32.3133027685035,2.51207444420949,25.7635742667125
"80","151",32.3990889661364,2.72728867303379,25.8175694636679
"85","151",32.4998308140669,3.03810178520537,25.8749990119784
"90","151",32.5979850081311,3.37583172003791,25.9294507198573
"95","151",32.7136413018076,3.75010710318501,25.9881494566098
"100","151",32.8352746455712,4.1674902987453,26.0490527953249
"105","151",32.969178950115,4.54206328703745,26.1147848271121
"110","151",33.1160744818002,5.01783016184286,26.1830840766306
"115","151",33.272795335164,5.44082052866044,26.2527124625686
"120","151",33.4139393454501,5.85346987200409,26.3158149817687
"125","151",33.5799278661265,6.27781730612298,26.3878457440811
"130","151",33.7260307833646,6.70823390359447,26.4514760958478
"135","151",33.8564058822952,7.09259292676278,26.5046939857943
"140","151",33.9699527559798,7.45166132968279,26.5503699567144
"145","151",34.0841109336544,7.75979898722863,26.5959770666142
"150","151",34.1679099070527,8.10481648197722,26.625212349514
"0","152",30.8969073099398,7.4827654554414,24.1032216852389
"5","152",30.9691403651521,6.91302011258818,24.1910307229647
"10","152",31.0763290013791,6.48663256076381,24.3386898118926
"15","152",31.2323656642413,5.73245077289988,24.561409748746
"20","152",31.3976391219413,4.9397097016869,24.7797740409405
"25","152",31.5390569951922,4.14366535698437,24.9865836830496
"30","152",31.6266883374482,3.40696977862441,25.1328538295156
"35","152",31.7057641113019,2.921310388957,25.2391381960647
"40","152",31.7902568571676,2.57593246294805,25.3297279370186
"45","152",31.8619720050472,2.34103591583298,25.407959105902
"50","152",31.9280270570517,2.18303606462071,25.4781370912981
"55","152",32.0006194454808,2.09929935533528,25.5441576171296
"60","152",32.0785472871176,2.14190103581717,25.6053454292637
"65","152",32.1518439570207,2.22179608486428,25.6566168712849
"70","152",32.2340111319714,2.36326759509799,25.7114001007846
"75","152",32.3179766885918,2.52333212982675,25.7667324208763
"80","152",32.4036299685316,2.73825367957972,25.82059077055
"85","152",32.5043962039718,3.0479877036957,25.8780255053335
"90","152",32.6024735076354,3.38515105281411,25.9323825792992
"95","152",32.7181589858577,3.75964676191293,25.9909950747662
"100","152",32.8396379923775,4.17698526738108,26.0518056340423
"105","152",32.9738201058917,4.55277599038585,26.1175736857385
"110","152",33.1209762829702,5.02960690221985,26.1858473051718
"115","152",33.2778130252228,5.45448146983221,26.2554151048589
"120","152",33.4190233270103,5.86698275476567,26.3184275101361
"125","152",33.5847147914289,6.29205692656591,26.3902222105747
"130","152",33.7300510622624,6.72085342990336,26.4534297845376
"135","152",33.8602562317256,7.10617053428938,26.5064901810691
"140","152",33.9737014496664,7.46514640038517,26.5520812406171
"145","152",34.0865876699342,7.76784300728801,26.5972233007417
"150","152",34.1708545560394,8.11321065643813,26.6266562556263
"0","153",30.8938935075337,7.62872799821116,24.0795090767269
"5","153",30.9650733773306,7.04922815815936,24.1675278715366
"10","153",31.0741964759555,6.61257943927597,24.3188145536582
"15","153",31.2330428861901,5.83493594868296,24.5485753965484
"20","153",31.3998237913803,5.01679151497982,24.7729242602808
"25","153",31.5422670429612,4.19956828820514,24.9841393064639
"30","153",31.6302223733601,3.45027138314666,25.1322942931218
"35","153",31.7094765113717,2.95382999465231,25.2397924428103
"40","153",31.7939936072916,2.60116404955283,25.3311534177389
"45","153",31.8659178070449,2.36157114656232,25.4098963175463
"50","153",31.9320786084047,2.19985080000242,25.4804564624152
"55","153",32.0050921403591,2.11609559458995,25.5469417699666
"60","153",32.083186713095,2.15598221229315,25.608437570335
"65","153",32.1566722893996,2.23511087555323,25.6599198834729
"70","153",32.2387424809985,2.37467598631473,25.7146512308402
"75","153",32.3226522325079,2.53493686121738,25.7699058639901
"80","153",32.4081166392976,2.74949593337097,25.8235944616566
"85","153",32.5088585651426,3.05795539565618,25.8810111399484
"90","153",32.6068179012018,3.39442419707428,25.9352489614911
"95","153",32.7224878612122,3.7690283655519,25.9937537888798
"100","153",32.8437066638176,4.18618120815619,26.0544340119389
"105","153",32.9781613210052,4.56333823026206,26.1202303510012
"110","153",33.1256045595482,5.04125103169869,26.1884777635347
"115","153",33.2825685293688,5.46822422992993,26.2579858542129
"120","153",33.4238221889315,5.88048631918068,26.320890680199
"125","153",33.5891404955684,6.30632494853841,26.3924033462185
"130","153",33.7337386763782,6.73338218996172,26.4552053019693
"135","153",33.8638084128977,7.11973587483399,26.5081227887751
"140","153",33.9771990134833,7.47855719114355,26.5536520521637
"145","153",34.0887543336435,7.77561675074169,26.598321772612
"150","153",34.1735459559578,8.12133885828223,26.6279765676082
"0","154",30.890758126826,7.77513476648627,24.0550586605825
"5","154",30.9610444702911,7.18248624101306,24.1440680190391
"10","154",31.0720401343587,6.73490045478364,24.2990067804549
"15","154",31.2336361297302,5.93365214065098,24.5358913895468
"20","154",31.4020354317723,5.09472337937075,24.7664276377914
"25","154",31.5454257936031,4.25608869043325,24.981624745455
"30","154",31.6336733762832,3.49394577901256,25.1316605471042
"35","154",31.7131343017734,2.98653138879729,25.2404237246622
"40","154",31.7976743065589,2.62568887958102,25.3325759546558
"45","154",31.8698221149396,2.38242975311768,25.4118290615482
"50","154",31.9361179347357,2.21636976236957,25.4827822082528
"55","154",32.0095931277852,2.13330531172423,25.5497507186471
"60","154",32.087852913778,2.17048692086496,25.6115605286161
"65","154",32.1615438132284,2.24878975894742,25.6632708794301
"70","154",32.2434949957389,2.38638506776734,25.717934984331
"75","154",32.3273316503008,2.54684295561672,25.7730937125032
"80","154",32.4125578306038,2.76098406858289,25.8265831317588
"85","154",32.5132318733917,3.06800562077517,25.8839604443047
"90","154",32.6110379699012,3.40367127187596,25.9380575251375
"95","154",32.7266513473209,3.77828680092409,25.9964351551439
"100","154",32.8475176698134,4.19513274284145,26.0569514766693
"105","154",32.9822392874739,4.57378042453703,26.1227687914411
"110","154",33.1299902592239,5.05278181687326,26.1909890491105
"115","154",33.2870904269414,5.48202598261784,26.2604371608198
"120","154",33.4283661293636,5.89397156946379,26.3232184195502
"125","154",33.5932440381225,6.32059928794429,26.394409351773
"130","154",33.7371330572581,6.7458136800979,26.4568229481324
"135","154",33.8670965871578,7.1332614879,26.5096100187337
"140","154",33.9804725847623,7.49186570004665,26.55509739416
"145","154",34.0906444215326,7.78314290626596,26.5992878102098
"150","154",34.176003479067,8.12920875839193,26.6291822883839
"0","155",30.8875148700381,7.92161670328703,24.0299571168621
"5","155",30.9570677472091,7.31717653672884,24.1207153569553
"10","155",31.0698605061872,6.85751068432805,24.2793257067321
"15","155",31.2341345928044,6.03096487238768,24.5234010848139
"20","155",31.4042869711578,5.17331780930396,24.7603223903201
"25","155",31.5485372676184,4.31306678154935,24.9790491097094
"30","155",31.6370511878629,3.53787778124633,25.1309627347903
"35","155",31.7167452148527,3.01934789052804,25.2410368759262
"40","155",31.8013075108661,2.65023201326463,25.3339983263608
"45","155",31.8736914559209,2.4035470191796,25.4137601480092
"50","155",31.9401486791171,2.23318902095835,25.4851156423964
"55","155",32.0141212727872,2.15084146574128,25.5525830348742
"60","155",32.0925446924767,2.1853366071245,25.6147113707689
"65","155",32.1664558109296,2.26276606438028,25.66666508955
"70","155",32.2482684262134,2.39835221161994,25.7212482948606
"75","155",32.3320171920198,2.55900473026012,25.776295082865
"80","155",32.4169623946195,2.7726867193908,25.8295593756276
"85","155",32.5175301045318,3.07813913874106,25.8868779468844
"90","155",32.6151534948045,3.41291239627669,25.9408159289431
"95","155",32.7306728636336,3.78745695485168,25.999048729752
"100","155",32.8511080202872,4.20389449320773,26.0593715758882
"105","155",32.986090697316,4.58413299108169,26.1252029755989
"110","155",33.1341643296869,5.06421852433737,26.1933947592907
"115","155",33.2914072972796,5.4958639015602,26.2627814748688
"120","155",33.4326853464567,5.90742950982969,26.3254246557825
"125","155",33.5970644786686,6.33485786068737,26.3962604279986
"130","155",33.7402736364482,6.75814139664024,26.4583030230165
"135","155",33.8701549158524,7.14671991299084,26.510970080766
"140","155",33.9835493008349,7.50504392518319,26.5564322694119
"145","155",34.0922914303519,7.79044416253713,26.6001367415199
"150","155",34.1782464976262,8.13682802764965,26.6302824208776
"0","156",30.8841774393913,8.06780475163376,24.0042911256222
"5","156",30.9531573112598,7.45743257250624,24.0975340767684
"10","156",31.0676581210393,6.98424343235576,24.2598305469394
"15","156",31.2345274733557,6.12942432499511,24.5111478394229
"20","156",31.4065721317619,5.25238731922374,24.7545130868651
"25","156",31.5516054855081,4.37034277943408,24.9764215089135
"30","156",31.6403656497447,3.58195220487221,25.1302109995077
"35","156",31.7203169829554,3.05221281898071,25.2416367309078
"40","156",31.80490177611,2.67476504785819,25.3354233114448
"45","156",31.8775323571779,2.4248582284286,25.4156923870311
"50","156",31.9441744846212,2.25025081542442,25.4874580784315
"55","156",32.0186754403931,2.16861701564428,25.555437290351
"60","156",32.0972608525011,2.20045271666368,25.6178871634554
"65","156",32.1714055649255,2.27697312118521,25.6700977442258
"70","156",32.2530625224429,2.41053479003663,25.7245880960325
"75","156",32.3367111077138,2.57137650238292,25.7795090915248
"80","156",32.421339183514,2.78457251997003,25.8325257880339
"85","156",32.5217672343754,3.08835670924222,25.889768176169
"90","156",32.619184256983,3.42216768933403,25.9435318316123
"95","156",32.7345758296001,3.79657371415684,26.0016040688977
"100","156",32.8545147251612,4.21252108102585,26.0617078572502
"105","156",32.98975224255,4.59442634776699,26.1275468720156
"110","156",33.1381577186268,5.07558042068488,26.1957084914669
"115","156",33.2955477197229,5.50971516042124,26.2650312465491
"120","156",33.4368100383606,5.92085114449306,26.3275233164884
"125","156",33.6006408767842,6.34907858267145,26.3979767756559
"130","156",33.7431998454943,6.77035883591707,26.4596658266113
"135","156",33.8730175603278,7.16008368960991,26.5122211846931
"140","156",33.9864562990326,7.51806386464186,26.5576716807252
"145","156",34.0937288568518,7.7975432082315,26.6008838945267
"150","156",34.1802943838944,8.14420433693781,26.6312859680133
"0","157",30.8807595371067,8.21332985454676,23.9781473669194
"5","157",30.9493272656185,7.60246856755037,24.0745883699618
"10","157",31.0654335085133,7.11451143149478,24.2405805155262
"15","157",31.2348039693269,6.2288661575557,24.4991750104465
"20","157",31.4088846358093,5.33174442357438,24.7488635387771
"25","157",31.5546344677727,4.4277569019681,24.9737510527537
"30","157",31.6436266035741,3.62605386491442,25.1294154845841
"35","157",31.7238573384269,3.08505949329143,25.2422281239129
"40","157",31.8084656581874,2.6992595806162,25.3368536884993
"45","157",31.8813513458999,2.44629866454524,25.4176285887154
"50","157",31.9481989943204,2.26749738542343,25.4898108299437
"55","157",32.0232544956309,2.18654492043639,25.5583120567805
"60","157",32.1020001971613,2.21575669507438,25.6210849733375
"65","157",32.1763903576385,2.29134425869563,25.6735640738512
"70","157",32.2578770344481,2.42289017518152,25.7279513214503
"75","157",32.341415647432,2.58391258922046,25.782734854932
"80","157",32.4256970494566,2.79661010449594,25.8354849637489
"85","157",32.5259572387352,3.098659091967,25.8926356606406
"90","157",32.6231500375075,3.43145727010551,25.9462128918498
"95","157",32.7383836646703,3.80567196566175,26.0041107287743
"100","157",32.8577747943575,4.22106712806668,26.0639738684099
"105","157",32.993260615194,4.60469091246386,26.1298144492319
"110","157",33.1420013737332,5.08688677250962,26.1979438430304
"115","157",33.2995402736104,5.52355693286521,26.26719892605
"120","157",33.4407704032252,5.93422747766859,26.3295283292608
"125","157",33.6040122920466,6.36323936980035,26.3995785955054
"130","157",33.7459511159425,6.78245949425673,26.4609316589062
"135","157",33.8757186819306,7.17332535726061,26.5133815403363
"140","157",33.9892207166872,7.53089751651139,26.5588306309055
"145","157",34.0949901977827,7.80446273202536,26.6015445972152
"150","157",34.1821665101309,8.15134535713883,26.6322019327153
"0","158",30.8772748654059,8.35782295504636,23.9516125208101
"5","158",30.9455917134606,7.75149874106635,24.0519424280185
"10","158",31.0631871982074,7.24772741437308,24.2216348269422
"15","158",31.234953278661,6.32912602915188,24.4875259549577
"20","158",31.411218205525,5.41120163680014,24.7433508264325
"25","158",31.5576282349131,4.48514936703203,24.9710468509164
"30","158",31.6468438909967,3.67006757639721,25.1285863333469
"35","158",31.7273740136129,3.11782123259631,25.2428158892471
"40","158",31.812007712995,2.72368720879319,25.3382922361154
"45","158",31.8851549492764,2.46780361121006,25.4195715631638
"50","158",31.9522258512869,2.28487097061103,25.4921752105186
"55","158",32.0278573035287,2.20453813912078,25.5612059058659
"60","158",32.1067615297673,2.23116998794852,25.6243018670771
"65","158",32.1814074714909,2.30581280624496,25.6770593088194
"70","158",32.2627117122499,2.43537573921871,25.7313349047177
"75","158",32.3461330612235,2.59656730800809,25.7859714895359
"80","158",32.4300448446166,2.80876810714384,25.8384394975435
"85","158",32.5301140934237,3.10904704660379,25.8954849287808
"90","158",32.6270706174491,3.44080125764869,25.94886676836
"95","158",32.742119788294,3.81478659618858,26.0065782655754
"100","158",32.8609252377981,4.22958725610105,26.0661831570219
"105","158",32.9966525072665,4.61495710304325,26.1320196757887
"110","158",33.1457262426958,5.09815684640544,26.2001144113728
"115","158",33.3034135382812,5.53736639255636,26.2692969635607
"120","158",33.4445966392004,5.94754951357094,26.3314536216923
"125","158",33.6072177840334,6.37731813797787,26.4010860883076
"130","158",33.7485668793389,6.79443686798756,26.4621208198909
"135","158",33.878292442007,7.18641745544636,26.5144693575167
"140","158",33.9918696911302,7.54351687888049,26.5599241227588
"145","158",34.096108949895,7.81122542259501,26.6021341775699
"150","158",34.1838822485946,8.15825875913512,26.6330393179076
"0","159",30.8737371265099,8.50091499615284,23.9247732673509
"5","159",30.9419647579614,7.9037373122593,24.029660442422
"10","159",31.0609197197201,7.38330411361867,24.2030526956368
"15","159",31.2350929946352,6.43003959886607,24.4761502165383
"20","159",31.4135665631339,5.49057147334533,24.7379520302076
"25","159",31.5605908074299,4.54236039250654,24.9683180130881
"30","159",31.6500273536578,3.71387815434479,25.1277336891239
"35","159",31.7308747408591,3.1504313560315,25.2434048612161
"40","159",31.8155364964294,2.74801952964368,25.3397417328843
"45","159",31.8889496944965,2.48930835210358,25.4215241204779
"50","159",31.9562586985932,2.30231381064287,25.4945525337419
"55","159",32.0324827291144,2.22250963070062,25.5641174093102
"60","159",32.1115436536294,2.24661404087799,25.6275349113362
"65","159",32.1864541889051,2.32031209316662,25.6805786795238
"70","159",32.267566305869,2.44794885431232,25.7347357794382
"75","159",32.3508655991374,2.60929497598114,25.789218111786
"80","159",32.4343914211635,2.82101516208908,25.8413919841888
"85","159",32.5342517742535,3.11952133284096,25.8983205090714
"90","159",32.6309657778789,3.4502197710211,25.9515011198475
"95","159",32.7458076199209,3.82395249255951,26.0090162354945
"100","159",32.8640030654054,4.23813608689982,26.0683492707409
"105","159",32.9999646107859,4.6252553373761,26.1341765202269
"110","159",33.1493632732042,5.10940990896618,26.2022337938856
"115","159",33.3071960930748,5.55112071315894,26.2713378092705
"120","159",33.4483189444361,5.9608082564148,26.3333131213757
"125","159",33.610296412322,6.39129280310784,26.4025194548229
"130","159",33.7510865672293,6.8062844534379,26.463253609555
"135","159",33.8807730019036,7.19933252367055,26.5155028460555
"140","159",33.9944303596932,7.55589394983786,26.5609671590907
"145","159",34.0971186099392,7.81785396861675,26.6026679635755
"150","159",34.1854609715448,8.16495221380909,26.6338071265143
"0","160",30.8701600226403,8.64223692088652,23.8977162865981
"5","160",30.9383554622439,8.05839850033433,24.0070776420546
"10","160",31.0586342769648,7.52065426185953,24.1844095959405
"15","160",31.2353357823992,6.53144252578072,24.4649455602188
"20","160",31.4159234308608,5.56966644765421,24.732644230479
"25","160",31.5635262058238,4.59923019627225,24.9655736489552
"30","160",31.653186833203,3.75737041378139,25.1268676952425
"35","160",31.7343672525111,3.18282318273313,25.2439998741256
"40","160",31.8190605643875,2.77222814042217,25.3412049573973
"45","160",31.8927421087495,2.51074817090635,25.4234890707594
"50","160",31.9603011793115,2.3197681451746,25.4969441131989
"55","160",32.0371296374161,2.24037235417909,25.5670451388165
"60","160",32.1163453720575,2.26201029945469,25.6307811727766
"65","160",32.1915277923035,2.33477544879403,25.6841174163579
"70","160",32.2724405653262,2.46056689262645,25.7381508792154
"75","160",32.3556155112228,2.62204991037497,25.7924738381315
"80","160",32.4387456312664,2.83331990350699,25.8443450184556
"85","160",32.5383842570372,3.13008271036687,25.9011469299942
"90","160",32.6348552998678,3.4597329292803,25.9541236050168
